Title,First Name,E-mail Address,Business Street,Company
JAVNI ZAVOD REGIJSKO VIŠJE IN VISOKOŠOLSKO SREDIŠČE,JAVNI ZAVOD REGIJSKO VIŠJE IN VISOKOŠOLSKO SREDIŠČE,info@rss-ce.si,"Mariborska cesta 7, 3000 Celje",", JAVNI ZAVOD REGIJSKO VIŠJE IN VISOKOŠOLSKO SREDIŠČE"
ZAVOD ZA ŠPORT TRBOVLJE,ZAVOD ZA ŠPORT TRBOVLJE,info@zs-trbovlje.si,"Rudarska cesta 6, 1420 Trbovlje",", ZAVOD ZA ŠPORT TRBOVLJE"
CENTER ZA POMOČ NA DOMU MARIBOR,CENTER ZA POMOČ NA DOMU MARIBOR,info@pomocnadomu.eu,"Partizanska cesta 12, 2000 Maribor",", CENTER ZA POMOČ NA DOMU MARIBOR"
"ZAVOD ZA KULTURO, TURIZEM IN ŠPORT VRANSKO","ZAVOD ZA KULTURO, TURIZEM IN ŠPORT VRANSKO",zkts.vransko@siol.net,"Vransko 134, 3305 Vransko",", ZAVOD ZA KULTURO, TURIZEM IN ŠPORT VRANSKO"
LOKALNA TURISTIČNA ORGANIZACIJA LAUFAR CERKNO,LOKALNA TURISTIČNA ORGANIZACIJA LAUFAR CERKNO,lto@turizem-cerkno.si,"Močnikova ulica 2, 5282 Cerkno",", LOKALNA TURISTIČNA ORGANIZACIJA LAUFAR CERKNO"
"ZKŠT Zavod za kulturo, šport in turizem Žalec","ZKŠT Zavod za kulturo, šport in turizem Žalec",zkst.zalec@siol.net,"Aškerčeva ulica 9 A, 3310 Žalec",", ZKŠT Zavod za kulturo, šport in turizem Žalec"
Medobčinska splošna knjižnica Žalec,Medobčinska splošna knjižnica Žalec,skzal@zal.sik.si,"Aškerčeva ulica 9 A, 3310 Žalec",", Medobčinska splošna knjižnica Žalec"
ZAVOD ZA KULTURO ŠOŠTANJ,ZAVOD ZA KULTURO ŠOŠTANJ,kajetan@sostanj.si,"Trg svobode 12, 3325 Šoštanj",", ZAVOD ZA KULTURO ŠOŠTANJ"
ZAVOD ZA OSKRBO NA DOMU LJUBLJANA,ZAVOD ZA OSKRBO NA DOMU LJUBLJANA,info@zod-lj.si,"Poljanska cesta 97, 1000 Ljubljana",", ZAVOD ZA OSKRBO NA DOMU LJUBLJANA"
ZAVOD ZA ŠPORT IN REKREACIJO DOMŽALE,ZAVOD ZA ŠPORT IN REKREACIJO DOMŽALE,jzupancic@siol.net,"Kopališka cesta 4, 1230 Domžale",", ZAVOD ZA ŠPORT IN REKREACIJO DOMŽALE"
JZ SOCIO - Javni zavod za socialno varstvene dejavnosti Celje,JZ SOCIO - Javni zavod za socialno varstvene dejavnosti Celje,socio@siol.net,"Kocenova ulica 8, 3000 Celje",", JZ SOCIO - Javni zavod za socialno varstvene dejavnosti Celje"
DOM STAREJŠIH OBČANOV TEZNO,DOM STAREJŠIH OBČANOV TEZNO,ida.kmetec@dso-tezno.si,"Panonska ulica 41, 2000 Maribor",", DOM STAREJŠIH OBČANOV TEZNO"
VARSTVENO DELOVNI CENTER ŠENTJUR,VARSTVENO DELOVNI CENTER ŠENTJUR,info@vdc-sentjur.si,"Ljubljanska cesta 6 B, 3230 Šentjur",", VARSTVENO DELOVNI CENTER ŠENTJUR"
KNJIŽNICA MILETA KLOPČIČA ZAGORJE OB SAVI,KNJIŽNICA MILETA KLOPČIČA ZAGORJE OB SAVI,sikzag@zag.sik.si,"Cesta 9. avgusta 1, 1410 Zagorje ob Savi",", KNJIŽNICA MILETA KLOPČIČA ZAGORJE OB SAVI"
VRTEC PEDENJPED NOVO MESTO,VRTEC PEDENJPED NOVO MESTO,info@vrtec-pedenjpednm.si,"Šegova ulica 22, 8000 Novo mesto",", VRTEC PEDENJPED NOVO MESTO"
KOROŠKI POKRAJINSKI MUZEJ,KOROŠKI POKRAJINSKI MUZEJ,info.sg@kpm.si,"Glavni trg 24, 2380 Slovenj Gradec",", KOROŠKI POKRAJINSKI MUZEJ"
KNJIŽNICA ANTONA SOVRETA HRASTNIK,KNJIŽNICA ANTONA SOVRETA HRASTNIK,sikhra@hra.sik.si,"Trg Franca Kozarja 7, 1430 Hrastnik",", KNJIŽNICA ANTONA SOVRETA HRASTNIK"
KNJIŽNICA ŠMARJE PRI JELŠAH,KNJIŽNICA ŠMARJE PRI JELŠAH,info@s-je.sik.si,"Aškerčev trg 20, 3240 Šmarje pri Jelšah",", KNJIŽNICA ŠMARJE PRI JELŠAH"
UNIVERZA NA PRIMORSKEM UNIVERSITA DEL LITORALE,UNIVERZA NA PRIMORSKEM UNIVERSITA DEL LITORALE,info@upr.si,"Titov trg 4, 6000 Koper - Capodistria",", UNIVERZA NA PRIMORSKEM UNIVERSITA DEL LITORALE"
VARSTVENO DELOVNI CENTER SAŠA,VARSTVENO DELOVNI CENTER SAŠA,info@vdcsasa.si,"Kidričeva cesta 19 A, 3320 Velenje",", VARSTVENO DELOVNI CENTER SAŠA"
DOM STAREJŠIH OBČANOV FUŽINE,DOM STAREJŠIH OBČANOV FUŽINE,tajnistvo@dso-fuzine.si,"Nove Fužine 40, 1000 Ljubljana",", DOM STAREJŠIH OBČANOV FUŽINE"
CENTER REPUBLIKE SLOVENIJE ZA MOBILNOST IN evropske programe izobraževanja in usposabljanja V angl.j.:Centre of the RS for Mobility and European Educational and Training Programmes,CENTER REPUBLIKE SLOVENIJE ZA MOBILNOST IN evropske programe izobraževanja in usposabljanja V angl.j.:Centre of the RS for Mobility and European Educational and Training Programmes,info@cmepius.si,"Ob železnici 30 A, 1000 Ljubljana",", CENTER REPUBLIKE SLOVENIJE ZA MOBILNOST IN evropske programe izobraževanja in usposabljanja V angl.j.:Centre of the RS for Mobility and European Educational and Training Programmes"
NOTRANJSKI REGIJSKI PARK,NOTRANJSKI REGIJSKI PARK,info@notranjski-park.si,"Tabor 42, 1380 Cerknica",", NOTRANJSKI REGIJSKI PARK"
KNJIŽNICA ROGAŠKA SLATINA,KNJIŽNICA ROGAŠKA SLATINA,sikrsl@r-sl.sik.si,"Celjska cesta 13, 3250 Rogaška Slatina",", KNJIŽNICA ROGAŠKA SLATINA"
Javni zavod za šport in mladino Mestne občine Koper,Javni zavod za šport in mladino Mestne občine Koper,info@zavodzasport-kp.si,"Cesta Zore Perello-Godina 3, 6000 Koper - Capodistria",", Javni zavod za šport in mladino Mestne občine Koper"
MUZEJ KRŠČANSTVA NA SLOVENSKEM,MUZEJ KRŠČANSTVA NA SLOVENSKEM,info@mks-sticna.si,"Stična 17, 1295 Ivančna Gorica",", MUZEJ KRŠČANSTVA NA SLOVENSKEM"
ZAVOD ZA OKOLJE IN TURIZEM DOBROVNIK - Környezeti és Idegenforgalmi Intézet Dobronak,ZAVOD ZA OKOLJE IN TURIZEM DOBROVNIK - Környezeti és Idegenforgalmi Intézet Dobronak,turizem@dobrovnik.si,"Dobrovnik 297, 9223 Dobrovnik - Dobronak",", ZAVOD ZA OKOLJE IN TURIZEM DOBROVNIK - Környezeti és Idegenforgalmi Intézet Dobronak"
MUZEJ VELENJE,MUZEJ VELENJE,info@muzej-velenje.si,"Ljubljanska cesta 54, 3320 Velenje",", MUZEJ VELENJE"
KNJIŽNICA VELENJE,KNJIŽNICA VELENJE,vlado.vrbic@guest.arnes.si,"Šaleška cesta 21, 3320 Velenje",", KNJIŽNICA VELENJE"
"RIS, Raziskovalno izobraževalno središče Dvorec Rakičan","RIS, Raziskovalno izobraževalno središče Dvorec Rakičan",info@ris-dr.si,"Lendavska ulica 28, 9000 Murska Sobota",", RIS, Raziskovalno izobraževalno središče Dvorec Rakičan"
KNJIŽNICA PAVLA GOLIE TREBNJE,KNJIŽNICA PAVLA GOLIE TREBNJE,info@kpgt.si,"Kidričeva ulica 2, 8210 Trebnje",", KNJIŽNICA PAVLA GOLIE TREBNJE"
KNJIŽNICA LITIJA,KNJIŽNICA LITIJA,knjižnjica.litija@gmail.com,"Parmova ulica 9, 1270 Litija",", KNJIŽNICA LITIJA"
KNJIŽNICA ČRNOMELJ,KNJIŽNICA ČRNOMELJ,knjiznicacrn@crn.sik.si,"Ulica Otona Župančiča 7, 8340 Črnomelj",", KNJIŽNICA ČRNOMELJ"
JAVNI ZAVOD KRAJINSKI PARK GORIČKO,JAVNI ZAVOD KRAJINSKI PARK GORIČKO,park.goricko@siol.net,"Grad 191, 9264 Grad",", JAVNI ZAVOD KRAJINSKI PARK GORIČKO"
VRTEC MIŠKOLIN,VRTEC MIŠKOLIN,vrtec.miskolin@guest.arnes.si,"Novo Polje, cesta VI 1, 1260 Ljubljana - Polje",", VRTEC MIŠKOLIN"
"PORA, razvojna agencija Gornja Radgona","PORA, razvojna agencija Gornja Radgona",info@pora-gr.si,"Trg svobode 12, 9250 Gornja Radgona",", PORA, razvojna agencija Gornja Radgona"
VRTEC POD GRADOM,VRTEC POD GRADOM,vrtec-pod-gradom@guest.arnes.si,"Praprotnikova ulica 2, 1000 Ljubljana",", VRTEC POD GRADOM"
VRTEC LEDINA,VRTEC LEDINA,vrtec-ledina@guest.arnes.si,"Čufarjeva ulica 14, 1000 Ljubljana",", VRTEC LEDINA"
VRTEC DR. FRANCE PREŠEREN,VRTEC DR. FRANCE PREŠEREN,vrtec-erjavceva@guest.arnes.si,"Erjavčeva cesta 29, 1000 Ljubljana",", VRTEC DR. FRANCE PREŠEREN"
VRTEC KOLEZIJA,VRTEC KOLEZIJA,tajnistvo@vrteckolezija.si,"Rezijanska ulica 22, 1000 Ljubljana",", VRTEC KOLEZIJA"
VRTEC GALJEVICA,VRTEC GALJEVICA,tajnistvo@vrtec-galjevica.si,"Galjevica 35, 1000 Ljubljana",", VRTEC GALJEVICA"
VRTEC VRHOVCI,VRTEC VRHOVCI,vrtec.vrhovci@guest.arnes.si,"Vrhovci, cesta XIX 10, 1000 Ljubljana",", VRTEC VRHOVCI"
VRTEC TRNOVO,VRTEC TRNOVO,vrtec.trnovo@guest.arnes.si,"Kolezijska ulica 11, 1000 Ljubljana",", VRTEC TRNOVO"
VRTEC VIŠKI GAJ,VRTEC VIŠKI GAJ,vrtec.viski-gaj@guest.arnes.si,"Reška ulica 31, 1000 Ljubljana",", VRTEC VIŠKI GAJ"
REGIJSKO VIŠJEŠOLSKO IN VISOKOŠOLSKO SREDIŠČE PTUJ,REGIJSKO VIŠJEŠOLSKO IN VISOKOŠOLSKO SREDIŠČE PTUJ,info-revivis@scptuj.si,"Vičava 1, 2250 Ptuj",", REGIJSKO VIŠJEŠOLSKO IN VISOKOŠOLSKO SREDIŠČE PTUJ"
JAVNI ZAVOD KOROŠKO VIŠJE IN VISOKOŠOLSKO SREDIŠČE,JAVNI ZAVOD KOROŠKO VIŠJE IN VISOKOŠOLSKO SREDIŠČE,tajnistvo@ko-vivis.si,"Pod Gradom 4, 2380 Slovenj Gradec",", JAVNI ZAVOD KOROŠKO VIŠJE IN VISOKOŠOLSKO SREDIŠČE"
ZAVOD ZA TURIZEM IN KULTURO BELTINCI,ZAVOD ZA TURIZEM IN KULTURO BELTINCI,beltinci.info@siol.net,"Mladinska ulica 2, 9231 Beltinci",", ZAVOD ZA TURIZEM IN KULTURO BELTINCI"
MLADINSKI CENTER NOVA GORICA,MLADINSKI CENTER NOVA GORICA,info@mc-ng.org,"Bazoviška ulica 4, 5000 Nova Gorica",", MLADINSKI CENTER NOVA GORICA"
"CELJSKI MLADINSKI CENTER, javni zavod za mladinsko kulturo, izobraževanje, informiranje in šport","CELJSKI MLADINSKI CENTER, javni zavod za mladinsko kulturo, izobraževanje, informiranje in šport",info@mc-celje.si,"Mariborska cesta 2, 3000 Celje",", CELJSKI MLADINSKI CENTER, javni zavod za mladinsko kulturo, izobraževanje, informiranje in šport"
VARSTVENO DELOVNI CENTER VRHNIKA-IDRIJA,VARSTVENO DELOVNI CENTER VRHNIKA-IDRIJA,vdc@vdc-vi.si,"Rožna ulica 16, 5280 Idrija",", VARSTVENO DELOVNI CENTER VRHNIKA-IDRIJA"
ZAVOD ZA TURIZEM IN KULTURO ŽIROVNICA,ZAVOD ZA TURIZEM IN KULTURO ŽIROVNICA,info@zirovnica.eu,"Žirovnica 14, 4274 Žirovnica",", ZAVOD ZA TURIZEM IN KULTURO ŽIROVNICA"
VISOKOŠOLSKO SREDIŠČE SEŽANA,VISOKOŠOLSKO SREDIŠČE SEŽANA,info@viviss.si,"Kraška ulica 2, 6210 Sežana",", VISOKOŠOLSKO SREDIŠČE SEŽANA"
Zavod za turizem Trg Vipava,Zavod za turizem Trg Vipava,trg.vipava@siol.net,"Glavni trg 1, 5271 Vipava",", Zavod za turizem Trg Vipava"
ZAVOD ZA KULTURO BLED,ZAVOD ZA KULTURO BLED,info@zkbled.si,"Cesta svobode 11, 4260 Bled",", ZAVOD ZA KULTURO BLED"
JAVNI ZAVOD GLASBENA ŠOLA LITIJA - ŠMARTNO,JAVNI ZAVOD GLASBENA ŠOLA LITIJA - ŠMARTNO,gslitija@siol.net,"Ljubljanska cesta 3, 1270 Litija",", JAVNI ZAVOD GLASBENA ŠOLA LITIJA - ŠMARTNO"
Osnovna šola Karla Destovnika-Kajuha Šoštanj,Osnovna šola Karla Destovnika-Kajuha Šoštanj,os-sostanj@guest.arnes.si,"Koroška cesta 7, 3325 Šoštanj",", Osnovna šola Karla Destovnika-Kajuha Šoštanj"
"ZAVOD IVANA CANKARJA ZA KULTURO, ŠPORT IN TURIZEM VRHNIKA","ZAVOD IVANA CANKARJA ZA KULTURO, ŠPORT IN TURIZEM VRHNIKA",info@zavod-cankar.si,"Tržaška cesta 25, 1360 Vrhnika",", ZAVOD IVANA CANKARJA ZA KULTURO, ŠPORT IN TURIZEM VRHNIKA"
ZAVOD ZA KULTURNE PRIREDITVE IN TURIZEM CELEIA CELJE,ZAVOD ZA KULTURNE PRIREDITVE IN TURIZEM CELEIA CELJE,zavod.celeia@celje.si,"Krekov trg 3, 3000 Celje",", ZAVOD ZA KULTURNE PRIREDITVE IN TURIZEM CELEIA CELJE"
ANTON PODBEVŠEK TEATER,ANTON PODBEVŠEK TEATER,matjaz.berger@antonpodbevsekteater.si,"Prešernov trg 3, 8000 Novo mesto",", ANTON PODBEVŠEK TEATER"
"CENTRO ITALIANO DI PROMOZIONE, CULTURA, FORMAZIONE E SVILUPPO CARLO COMBI - CAPODISTRIA - PROMOCIJSKO, KULTURNO, IZOBRAŽEVALNO IN RAZVOJNO ITALIJANSKO SREDIŠČE CARLO COMBI - KOPER","CENTRO ITALIANO DI PROMOZIONE, CULTURA, FORMAZIONE E SVILUPPO CARLO COMBI - CAPODISTRIA - PROMOCIJSKO, KULTURNO, IZOBRAŽEVALNO IN RAZVOJNO ITALIJANSKO SREDIŠČE CARLO COMBI - KOPER",obcina@koper.si,"Kettejeva ulica 1, 6000 Koper - Capodistria",", CENTRO ITALIANO DI PROMOZIONE, CULTURA, FORMAZIONE E SVILUPPO CARLO COMBI - CAPODISTRIA - PROMOCIJSKO, KULTURNO, IZOBRAŽEVALNO IN RAZVOJNO ITALIJANSKO SREDIŠČE CARLO COMBI - KOPER"
"Zavod za šport, turizem, kulturo in mladino Medvode","Zavod za šport, turizem, kulturo in mladino Medvode",zavod@zstmedvode.si,"Ostrovrharjeva ulica 4, 1215 Medvode",", Zavod za šport, turizem, kulturo in mladino Medvode"
RAZVOJNI ZAVOD OBČINE PUCONCI,RAZVOJNI ZAVOD OBČINE PUCONCI,razvojni.zavod@siol.net,"Bodonci 7, 9265 Bodonci",", RAZVOJNI ZAVOD OBČINE PUCONCI"
"JAVNI ZAVOD ZA KULTURO, ŠPORT, TURIZEM IN MLADINSKE DEJAVNOSTI SEVNICA","JAVNI ZAVOD ZA KULTURO, ŠPORT, TURIZEM IN MLADINSKE DEJAVNOSTI SEVNICA",info@kstm.si,"Glavni trg 19, 8290 Sevnica",", JAVNI ZAVOD ZA KULTURO, ŠPORT, TURIZEM IN MLADINSKE DEJAVNOSTI SEVNICA"
JAVNI ZAVOD ZA ŠPORT OBČINE KOČEVJE,JAVNI ZAVOD ZA ŠPORT OBČINE KOČEVJE,info@sport-kocevje.si,"Trg zbora odposlancev 30, 1330 Kočevje",", JAVNI ZAVOD ZA ŠPORT OBČINE KOČEVJE"
JAVNI KULTURNI ZAVOD NARODNI DOM MEŽICA,JAVNI KULTURNI ZAVOD NARODNI DOM MEŽICA,info@narodnidommezica.si,"Trg 4. aprila 4, 2392 Mežica",", JAVNI KULTURNI ZAVOD NARODNI DOM MEŽICA"
VARSTVENO DELOVNI CENTER NOVA GORICA,VARSTVENO DELOVNI CENTER NOVA GORICA,info@vdcng.si,"Klanec 14 A, 5250 Solkan",", VARSTVENO DELOVNI CENTER NOVA GORICA"
OSNOVNA ŠOLA DRAGOMELJ,OSNOVNA ŠOLA DRAGOMELJ,tajnistvo@osdragomelj.si,"Dragomelj 180, 1230 Domžale",", OSNOVNA ŠOLA DRAGOMELJ"
VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA,VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA,info@vdcvipava.si,"Gradiška cesta 7, 5271 Vipava",", VARSTVENO DELOVNI CENTER AJDOVŠČINA-VIPAVA"
"ZAVOD ENERGETSKA AGENCIJA ZA SAVINJSKO, ŠALEŠKO IN KOROŠKO, VELENJE","ZAVOD ENERGETSKA AGENCIJA ZA SAVINJSKO, ŠALEŠKO IN KOROŠKO, VELENJE",info@kssena.velenje.eu,"Koroška cesta 37 A, 3320 Velenje",", ZAVOD ENERGETSKA AGENCIJA ZA SAVINJSKO, ŠALEŠKO IN KOROŠKO, VELENJE"
ENERGETSKA AGENCIJA ZA PODRAVJE - ZAVOD ZA TRAJNOSTNO RABO ENERGIJE,ENERGETSKA AGENCIJA ZA PODRAVJE - ZAVOD ZA TRAJNOSTNO RABO ENERGIJE,info@energap.si,"Smetanova ulica 31, 2000 Maribor",", ENERGETSKA AGENCIJA ZA PODRAVJE - ZAVOD ZA TRAJNOSTNO RABO ENERGIJE"
KNJIŽNICA LENART,KNJIŽNICA LENART,marija.sauperl@lenart.sik.si,"Nikova ulica 9, 2230 Lenart v Slov. goricah",", KNJIŽNICA LENART"
"JAVNI ZAVOD ZA TURIZEM, KULTURO, ŠPORT IN MLADINO MOZIRJE","JAVNI ZAVOD ZA TURIZEM, KULTURO, ŠPORT IN MLADINO MOZIRJE",ztksm@siol.net,"Šmihelska cesta 2, 3330 Mozirje",", JAVNI ZAVOD ZA TURIZEM, KULTURO, ŠPORT IN MLADINO MOZIRJE"
OSNOVNA ŠOLA KOPER SCUOLA ELEMENTARE CAPODISTRIA,OSNOVNA ŠOLA KOPER SCUOLA ELEMENTARE CAPODISTRIA,anton.baloh@siol.net,"Cesta Zore Perello-Godina 1, 6000 Koper - Capodistria",", OSNOVNA ŠOLA KOPER SCUOLA ELEMENTARE CAPODISTRIA"
JAVNI ZAVOD KRAJINSKI PARK KOLPA,JAVNI ZAVOD KRAJINSKI PARK KOLPA,info@kp-kolpa.si,"Adlešiči 16, 8341 Adlešiči",", JAVNI ZAVOD KRAJINSKI PARK KOLPA"
"CENTER ZA ŠPORT, TURIZEM, INFORMIRANJE IN KULTURO LAŠKO","CENTER ZA ŠPORT, TURIZEM, INFORMIRANJE IN KULTURO LAŠKO",info@stik-lasko.si,"Trg svobode 6, 3270 Laško",", CENTER ZA ŠPORT, TURIZEM, INFORMIRANJE IN KULTURO LAŠKO"
"OSNOVNA ŠOLA ŠTURJE, Ajdovščina","OSNOVNA ŠOLA ŠTURJE, Ajdovščina",info@os-sturje.si,"Bevkova ulica 22, 5270 Ajdovščina",", OSNOVNA ŠOLA ŠTURJE, Ajdovščina"
"Javni zavod za kulturo, turizem in medgeneracijsko sodelovanje Snežnik","Javni zavod za kulturo, turizem in medgeneracijsko sodelovanje Snežnik",zavod.gradsneznik@gmail.com,"Cesta 19. oktobra 49, 1386 Stari trg pri Ložu",", Javni zavod za kulturo, turizem in medgeneracijsko sodelovanje Snežnik"
LOKALNA ENERGETSKA AGENCIJA DOLENJSKA - POSAVJE - BELA KRAJINA,LOKALNA ENERGETSKA AGENCIJA DOLENJSKA - POSAVJE - BELA KRAJINA,info@lead.si,"Cesta krških žrtev 30, 8270 Krško",", LOKALNA ENERGETSKA AGENCIJA DOLENJSKA - POSAVJE - BELA KRAJINA"
JAVNI ZAVOD ZA TURIZEM NOVO MESTO - v likvidaciji,JAVNI ZAVOD ZA TURIZEM NOVO MESTO - v likvidaciji,zavod.turizem@novomesto.si,"Glavni trg 7, 8000 Novo mesto",", JAVNI ZAVOD ZA TURIZEM NOVO MESTO - v likvidaciji"
"ZAVOD ZA KULTURO, TURIZEM IN PROMOCIJO GORNJA RADGONA","ZAVOD ZA KULTURO, TURIZEM IN PROMOCIJO GORNJA RADGONA",info@kultprotur.si,"Partizanska cesta 11, 9250 Gornja Radgona",", ZAVOD ZA KULTURO, TURIZEM IN PROMOCIJO GORNJA RADGONA"
ŠOLSKI CENTER RAVNE NA KOROŠKEM,ŠOLSKI CENTER RAVNE NA KOROŠKEM,scravne.gim@guest.arnes.si,"Na gradu 4, 2390 Ravne na Koroškem",", ŠOLSKI CENTER RAVNE NA KOROŠKEM"
FESTIVAL VELENJE,FESTIVAL VELENJE,info@festival-velenje.si,"Titov trg 4, 3320 Velenje",", FESTIVAL VELENJE"
Center urbane kulture Kino Šiška,Center urbane kulture Kino Šiška,info@kinosiska.si,"Trg prekomorskih brigad 3, 1000 Ljubljana",", Center urbane kulture Kino Šiška"
Zavod za turizem Preddvor,Zavod za turizem Preddvor,helena.krampl@preddvor.si,"Dvorski trg 3, 4205 Preddvor",", Zavod za turizem Preddvor"
Študijski center za narodno spravo,Študijski center za narodno spravo,info@scnr.si,"Tivolska cesta 42, 1000 Ljubljana",", Študijski center za narodno spravo"
MESTNA KNJIŽNICA LJUBLJANA,MESTNA KNJIŽNICA LJUBLJANA,info@mklj.si,"Kersnikova ulica 2, 1000 Ljubljana",", MESTNA KNJIŽNICA LJUBLJANA"
Javni zavod Kinodvor,Javni zavod Kinodvor,info@kinodvor.org,"Kolodvorska ulica 13, 1000 Ljubljana",", Javni zavod Kinodvor"
2. OSNOVNA ŠOLA SLOVENSKA BISTRICA,2. OSNOVNA ŠOLA SLOVENSKA BISTRICA,info@2os-slb.si,"Šolska ulica 5, 2310 Slovenska Bistrica",", 2. OSNOVNA ŠOLA SLOVENSKA BISTRICA"
Vrtec Škratek Svit Vodice,Vrtec Škratek Svit Vodice,vodice@vrtec-vodice.si,"Franca Seška cesta 15, 1217 Vodice",", Vrtec Škratek Svit Vodice"
"Zavod za kulturo, šport, turizem in mladinske dejavnosti Šempeter-Vrtojba","Zavod za kulturo, šport, turizem in mladinske dejavnosti Šempeter-Vrtojba",info@kstm-sempeter-vrtojba.si,"Ulica 9. septembra 72, 5290 Šempeter pri Gorici",", Zavod za kulturo, šport, turizem in mladinske dejavnosti Šempeter-Vrtojba"
"JAVNI ZAVOD ŠKTM ZA ŠPORT, KULTURO, TURIZEM IN MLADINO RADLJE OB DRAVI","JAVNI ZAVOD ŠKTM ZA ŠPORT, KULTURO, TURIZEM IN MLADINO RADLJE OB DRAVI",info@sktmradlje.si,"Mariborska cesta 4, 2360 Radlje ob Dravi",", JAVNI ZAVOD ŠKTM ZA ŠPORT, KULTURO, TURIZEM IN MLADINO RADLJE OB DRAVI"
FAKULTETA ZA INFORMACIJSKE ŠTUDIJE V NOVEM MESTU,FAKULTETA ZA INFORMACIJSKE ŠTUDIJE V NOVEM MESTU,info@fis.unm.si,"Ulica talcev 3, 8000 Novo mesto",", FAKULTETA ZA INFORMACIJSKE ŠTUDIJE V NOVEM MESTU"
Kulturni center Semič,Kulturni center Semič,kcsemic@gmail.com,"Prosvetna ulica 4, 8333 Semič",", Kulturni center Semič"
ŠPORTNI OBJEKTI MARIBOR,ŠPORTNI OBJEKTI MARIBOR,info@somb.si,"Koresova ulica 7, 2000 Maribor",", ŠPORTNI OBJEKTI MARIBOR"
"JAVNI ZAVOD ZA TURIZEM, ŠPORT, MLADINSKE IN SOCIALNE PROGRAME SPOTUR SLOVENJ GRADEC","JAVNI ZAVOD ZA TURIZEM, ŠPORT, MLADINSKE IN SOCIALNE PROGRAME SPOTUR SLOVENJ GRADEC",spotur@slovenjgradec.si,"Glavni trg 1, 2380 Slovenj Gradec",", JAVNI ZAVOD ZA TURIZEM, ŠPORT, MLADINSKE IN SOCIALNE PROGRAME SPOTUR SLOVENJ GRADEC"
"Zavod za inovativno okolje podjetniških, namenskih in univerzitetnih inkubatorjev, tehnoloških parkov, centrov, platform, grozdov in mrež Kočevje","Zavod za inovativno okolje podjetniških, namenskih in univerzitetnih inkubatorjev, tehnoloških parkov, centrov, platform, grozdov in mrež Kočevje",info@zavod-pik.si,"Trata XIV 6, 1330 Kočevje",", Zavod za inovativno okolje podjetniških, namenskih in univerzitetnih inkubatorjev, tehnoloških parkov, centrov, platform, grozdov in mrež Kočevje"
MLADINSKI CENTER ZAGORJE OB SAVI,MLADINSKI CENTER ZAGORJE OB SAVI,info@mczos.si,"Cesta 9. avgusta 48, 1410 Zagorje ob Savi",", MLADINSKI CENTER ZAGORJE OB SAVI"
Javni zavod Krajinski park Strunjan,Javni zavod Krajinski park Strunjan,info@parkstrunjan.si,"Senčna pot 10, 6320 Portorož - Portorose",", Javni zavod Krajinski park Strunjan"
Muzej in galerije mesta Ljubljane,Muzej in galerije mesta Ljubljane,info@mgml.si,"Gosposka ulica 15, 1000 Ljubljana",", Muzej in galerije mesta Ljubljane"
ZAVOD ZA KULTURO ŠKOFJA LOKA - v likvidaciji,ZAVOD ZA KULTURO ŠKOFJA LOKA - v likvidaciji,hermina.kranjc@skofjaloka.si,"Mestni trg 26, 4220 Škofja Loka",", ZAVOD ZA KULTURO ŠKOFJA LOKA - v likvidaciji"
Knjižnica Medvode,Knjižnica Medvode,info@knjiznica-medvode.si,"Cesta komandanta Staneta 10, 1215 Medvode",", Knjižnica Medvode"
LOKALNA ENERGETSKA AGENCIJA GORENJSKE,LOKALNA ENERGETSKA AGENCIJA GORENJSKE,info@leag.si,"Slovenski trg 1, 4000 Kranj",", LOKALNA ENERGETSKA AGENCIJA GORENJSKE"
"JAVNI ZAVOD DRAVIT DRAVOGRAD, Zavod za šport, turizem, kulturo in mladinske dejavnosti","JAVNI ZAVOD DRAVIT DRAVOGRAD, Zavod za šport, turizem, kulturo in mladinske dejavnosti",dvorecbukovje@dravit.si,"Bukovje 13, 2370 Dravograd",", JAVNI ZAVOD DRAVIT DRAVOGRAD, Zavod za šport, turizem, kulturo in mladinske dejavnosti"
Zavod za šport Republike Slovenije Planica,Zavod za šport Republike Slovenije Planica,info@sport.si,"Dunajska cesta 22, 1000 Ljubljana",", Zavod za šport Republike Slovenije Planica"
"JAVNI ZAVOD ZA TURIZEM, ŠPORT IN KULTURO DOBRNA","JAVNI ZAVOD ZA TURIZEM, ŠPORT IN KULTURO DOBRNA",tic@dobrna.si,"Dobrna 1 A, 3204 Dobrna",", JAVNI ZAVOD ZA TURIZEM, ŠPORT IN KULTURO DOBRNA"
Javni zavod Mladi zmaji - Center za kakovostno preživljanje prostega časa mladih,Javni zavod Mladi zmaji - Center za kakovostno preživljanje prostega časa mladih,info@mladizmaji.si,"Resljeva cesta 18, 1000 Ljubljana",", Javni zavod Mladi zmaji - Center za kakovostno preživljanje prostega časa mladih"
Javni zavod Krajinski park Ljubljansko barje,Javni zavod Krajinski park Ljubljansko barje,info@ljubljanskobarje.si,"Podpeška cesta 380, 1357 Notranje Gorice",", Javni zavod Krajinski park Ljubljansko barje"
Javni zavod Turizem in kultura Radovljica,Javni zavod Turizem in kultura Radovljica,info@radolca.si,"Linhartov trg 9, 4240 Radovljica",", Javni zavod Turizem in kultura Radovljica"
