Ime,Prikazano ime,Glavna e-pošta:,Naslov v službi,Organizacija
KERŠIČ POLONCA - STOMATOLOGINJA,KERŠIČ POLONCA - STOMATOLOGINJA,,"Cesta 6. maja 11, 1360 Vrhnika",", KERŠIČ POLONCA - STOMATOLOGINJA"
GASILSKA ZVEZA TREBNJE,GASILSKA ZVEZA TREBNJE,,"Rimska cesta 33, 8210 Trebnje",", GASILSKA ZVEZA TREBNJE"
Prostovoljno gasilsko društvo Koračice,Prostovoljno gasilsko društvo Koračice,,"Koračice 15, 2258 Sv.Tomaž",", Prostovoljno gasilsko društvo Koračice"
"PRIMOŽIČ TAVČAR JANKA, MAG.FARM. LEKARNA MESTO - 37","PRIMOŽIČ TAVČAR JANKA, MAG.FARM. LEKARNA MESTO - 37",,"Spodnji trg 8, 4220 Škofja Loka",", PRIMOŽIČ TAVČAR JANKA, MAG.FARM. LEKARNA MESTO - 37"
"INMED Medicina in tehnika, d.o.o., Ljubljana","INMED Medicina in tehnika, d.o.o., Ljubljana",,"Hubadova ulica 31, 1000 Ljubljana",", INMED Medicina in tehnika, d.o.o., Ljubljana"
"DENTAMEDICA, trgovina, zobozdravstvene in druge storitve, d.o.o.","DENTAMEDICA, trgovina, zobozdravstvene in druge storitve, d.o.o.",,"Ljubljanska cesta 80, 2310 Slovenska Bistrica",", DENTAMEDICA, trgovina, zobozdravstvene in druge storitve, d.o.o."
"IRMAN trgovina, razvoj, optika, d.o.o.","IRMAN trgovina, razvoj, optika, d.o.o.",,"Savinjska cesta 2, 3310 Žalec",", IRMAN trgovina, razvoj, optika, d.o.o."
"ARSENOV-UZELAC MIROSLAVA - DOKTOR STOMATOLOGIJE, SPECIALIST ORTOPEDIJE ČELJUSTI S PROTETIKO","ARSENOV-UZELAC MIROSLAVA - DOKTOR STOMATOLOGIJE, SPECIALIST ORTOPEDIJE ČELJUSTI S PROTETIKO",,"Strma pot 10, 6310 Izola - Isola",", ARSENOV-UZELAC MIROSLAVA - DOKTOR STOMATOLOGIJE, SPECIALIST ORTOPEDIJE ČELJUSTI S PROTETIKO"
KOMUNALNO PODJETJE PTUJ D.D.,KOMUNALNO PODJETJE PTUJ D.D.,,"Puhova ulica 10, 2250 Ptuj",", KOMUNALNO PODJETJE PTUJ D.D."
"MEDICO DR. SENTOČNIK, Center za hujšanje, interno medicino, psihoterapijo, estetiko obraza in telesa, d.o.o.","MEDICO DR. SENTOČNIK, Center za hujšanje, interno medicino, psihoterapijo, estetiko obraza in telesa, d.o.o.",,"Levčeva ulica 11, 1000 Ljubljana",", MEDICO DR. SENTOČNIK, Center za hujšanje, interno medicino, psihoterapijo, estetiko obraza in telesa, d.o.o."
"MEDUR, Urološka ambulanta, d.o.o.","MEDUR, Urološka ambulanta, d.o.o.",,"Finžgarjeva ulica 4 B, 4248 Lesce",", MEDUR, Urološka ambulanta, d.o.o."
MEDICUS medicinsko svetovanje in storitve d.o.o.,MEDICUS medicinsko svetovanje in storitve d.o.o.,,"Linhartova cesta 15, 1000 Ljubljana",", MEDICUS medicinsko svetovanje in storitve d.o.o."
BONIS družba za storitve d.o.o.,BONIS družba za storitve d.o.o.,,"Tržaška cesta 15, 1000 Ljubljana",", BONIS družba za storitve d.o.o."
KOMUNALNO-STANOVANJSKO PODJETJE LJUTOMER d.o.o.,KOMUNALNO-STANOVANJSKO PODJETJE LJUTOMER d.o.o.,,"Ulica Rada Pušenjaka 9, 9240 Ljutomer",", KOMUNALNO-STANOVANJSKO PODJETJE LJUTOMER d.o.o."
"TECHDENS, Zobozdravstvene in druge storitve, d.o.o.","TECHDENS, Zobozdravstvene in druge storitve, d.o.o.",,"Tbilisijska ulica 59, 1000 Ljubljana",", TECHDENS, Zobozdravstvene in druge storitve, d.o.o."
DIMNIKARSTVO-ZAVRŠNIK Z DRUŽBENIKI podjetje za dimnikarske storitve in servisiranje d.n.o.,DIMNIKARSTVO-ZAVRŠNIK Z DRUŽBENIKI podjetje za dimnikarske storitve in servisiranje d.n.o.,,"Anželova ulica 24, 2250 Ptuj",", DIMNIKARSTVO-ZAVRŠNIK Z DRUŽBENIKI podjetje za dimnikarske storitve in servisiranje d.n.o."
"SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.",,"Ulica Matije Gubca 2, 9000 Murska Sobota",", SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o."
"TOPLARNA ŽELEZNIKI, proizvodnja in distribucija toplotne energije, d.o.o.","TOPLARNA ŽELEZNIKI, proizvodnja in distribucija toplotne energije, d.o.o.",,"Češnjica 54, 4228 Železniki",", TOPLARNA ŽELEZNIKI, proizvodnja in distribucija toplotne energije, d.o.o."
"PUBLICUS gospodarjenje z odpadki, trgovina, leasing, prevoz, d.o.o., Ljubljana","PUBLICUS gospodarjenje z odpadki, trgovina, leasing, prevoz, d.o.o., Ljubljana",,"Vodovodna cesta 97, 1000 Ljubljana",", PUBLICUS gospodarjenje z odpadki, trgovina, leasing, prevoz, d.o.o., Ljubljana"
ULTRAMEDICA d.o.o. podjetje za trgovanje posredovanje in inženiring,ULTRAMEDICA d.o.o. podjetje za trgovanje posredovanje in inženiring,,"Stožice 7, 1000 Ljubljana",", ULTRAMEDICA d.o.o. podjetje za trgovanje posredovanje in inženiring"
SAUBERMACHER - KOMUNALA - podjetje za odstranjevanje odpadkov Murska Sobota d.o.o.,SAUBERMACHER - KOMUNALA - podjetje za odstranjevanje odpadkov Murska Sobota d.o.o.,,"Noršinska ulica 12, 9000 Murska Sobota",", SAUBERMACHER - KOMUNALA - podjetje za odstranjevanje odpadkov Murska Sobota d.o.o."
DOKLER ANDREJ - NOTAR,DOKLER ANDREJ - NOTAR,,"Maistrova ulica 2, 8250 Brežice",", DOKLER ANDREJ - NOTAR"
"AZUR, Zdravstveni zavod","AZUR, Zdravstveni zavod",,"Železniška ulica 5, 4248 Lesce",", AZUR, Zdravstveni zavod"
"GEKOTT, pogrebna služba, cvetličarna, trgovina, d.o.o.","GEKOTT, pogrebna služba, cvetličarna, trgovina, d.o.o.",,"Prešernova ulica 5, 3240 Šmarje pri Jelšah",", GEKOTT, pogrebna služba, cvetličarna, trgovina, d.o.o."
GRADBENIŠTVO PRESTOR gradbena dela in projektiranje d.o.o.,GRADBENIŠTVO PRESTOR gradbena dela in projektiranje d.o.o.,,"Cesta na Rupo 85, 4000 Kranj",", GRADBENIŠTVO PRESTOR gradbena dela in projektiranje d.o.o."
"POLAGANJE OBLOG IN ZASTOPANJE, BOGDAN PAVLIN, S.P.","POLAGANJE OBLOG IN ZASTOPANJE, BOGDAN PAVLIN, S.P.",,"Lozice 24 A, 5272 Podnanos",", POLAGANJE OBLOG IN ZASTOPANJE, BOGDAN PAVLIN, S.P."
"DOLENC, storitve in trgovina, d.o.o.","DOLENC, storitve in trgovina, d.o.o.",,"Podlubnik 135, 4220 Škofja Loka",", DOLENC, storitve in trgovina, d.o.o."
VELOG Zdravstveni center d.o.o.,VELOG Zdravstveni center d.o.o.,,"Cesta Jaka Platiše 21, 4000 Kranj",", VELOG Zdravstveni center d.o.o."
"ZAVOD REVITA, Center za izvenbolnišnično nevrologijo","ZAVOD REVITA, Center za izvenbolnišnično nevrologijo",,"Hrastje 30, 4000 Kranj",", ZAVOD REVITA, Center za izvenbolnišnično nevrologijo"
"BARSOS-MC, zdravstvene storitve d.o.o.","BARSOS-MC, zdravstvene storitve d.o.o.",,"Gregorčičeva ulica 11, 1000 Ljubljana",", BARSOS-MC, zdravstvene storitve d.o.o."
"PLANETA trgovina in storitve, d.o.o. Ljubljana","PLANETA trgovina in storitve, d.o.o. Ljubljana",,"Šmartinska cesta 152, 1000 Ljubljana",", PLANETA trgovina in storitve, d.o.o. Ljubljana"
"VEKING inženiring za pokopališko in pogrebno dejavnost, trgovina in gostinstvo d.o.o.","VEKING inženiring za pokopališko in pogrebno dejavnost, trgovina in gostinstvo d.o.o.",,"Teharska cesta 54, 3000 Celje",", VEKING inženiring za pokopališko in pogrebno dejavnost, trgovina in gostinstvo d.o.o."
IVANUŠA DANILO S.P. - ELEKTRO ISM,IVANUŠA DANILO S.P. - ELEKTRO ISM,,"Ljutomerska cesta 12, 2270 Ormož",", IVANUŠA DANILO S.P. - ELEKTRO ISM"
"MORING Proizvodnja, trgovina in storitve d.o.o.","MORING Proizvodnja, trgovina in storitve d.o.o.",,"Morava 1, 1338 Kočevska Reka",", MORING Proizvodnja, trgovina in storitve d.o.o."
"EUROPLAKAT d.o.o., podjetje za ekonomsko propagando in reklamo, Ljubljana","EUROPLAKAT d.o.o., podjetje za ekonomsko propagando in reklamo, Ljubljana",,"Koprska ulica 98, 1000 Ljubljana",", EUROPLAKAT d.o.o., podjetje za ekonomsko propagando in reklamo, Ljubljana"
"MDT & T podjetje za medicinsko diagnostiko, terapijo in tehnologijo d.o.o.","MDT & T podjetje za medicinsko diagnostiko, terapijo in tehnologijo d.o.o.",,"Lavričeva ulica 1, 2000 Maribor",", MDT & T podjetje za medicinsko diagnostiko, terapijo in tehnologijo d.o.o."
STORITVE PREVOZA BOLNIKOV TOMAŽ ŠTER S.P.,STORITVE PREVOZA BOLNIKOV TOMAŽ ŠTER S.P.,,"Frankovo naselje 128, 4220 Škofja Loka",", STORITVE PREVOZA BOLNIKOV TOMAŽ ŠTER S.P."
OPHTACOM medicinski inženiring d.o.o. Ljubljana,OPHTACOM medicinski inženiring d.o.o. Ljubljana,,"Metelkova ulica 15, 1000 Ljubljana",", OPHTACOM medicinski inženiring d.o.o. Ljubljana"
WALDORFSKA ŠOLA LJUBLJANA,WALDORFSKA ŠOLA LJUBLJANA,,"Streliška ulica 12, 1000 Ljubljana",", WALDORFSKA ŠOLA LJUBLJANA"
ČISTO MESTO PTUJ podjetje za gospodarjenje z odpadki d.o.o.,ČISTO MESTO PTUJ podjetje za gospodarjenje z odpadki d.o.o.,,"Dornavska cesta 26, 2250 Ptuj",", ČISTO MESTO PTUJ podjetje za gospodarjenje z odpadki d.o.o."
"ORALNA KIRURGIJA IN ZOBOZDRAVSTVO ALEKSANDER LIPOVEC DR. DENT. MED., SPEC. ORAL. KIRURG.","ORALNA KIRURGIJA IN ZOBOZDRAVSTVO ALEKSANDER LIPOVEC DR. DENT. MED., SPEC. ORAL. KIRURG.",,"Prečna ulica 2, 6230 Postojna",", ORALNA KIRURGIJA IN ZOBOZDRAVSTVO ALEKSANDER LIPOVEC DR. DENT. MED., SPEC. ORAL. KIRURG."
MEDICUS PARTNER zdravstvene storitve d.o.o.,MEDICUS PARTNER zdravstvene storitve d.o.o.,,"Trg svobode 4, 5222 Kobarid",", MEDICUS PARTNER zdravstvene storitve d.o.o."
BOX OZNAČEVANJE TALNIH OZNAČB PRIMOŽ ZAJC S.P.,BOX OZNAČEVANJE TALNIH OZNAČB PRIMOŽ ZAJC S.P.,,"Šaranovičeva cesta 31 A, 1230 Domžale",", BOX OZNAČEVANJE TALNIH OZNAČB PRIMOŽ ZAJC S.P."
Diagnostični center Vila Bogatin d.o.o.,Diagnostični center Vila Bogatin d.o.o.,,"Pod Skalo 4, 4260 Bled",", Diagnostični center Vila Bogatin d.o.o."
"DIAGNOSTIČNI CENTER CLARUS, družba za zdravstvene storitve, d.o.o., Ljubljana","DIAGNOSTIČNI CENTER CLARUS, družba za zdravstvene storitve, d.o.o., Ljubljana",,"Šmartinska cesta 152, 1000 Ljubljana",", DIAGNOSTIČNI CENTER CLARUS, družba za zdravstvene storitve, d.o.o., Ljubljana"
"AURA trgovsko, storitveno in proizvodno podjetje d.o.o.","AURA trgovsko, storitveno in proizvodno podjetje d.o.o.",,"Opekarniška cesta 1, 2270 Ormož",", AURA trgovsko, storitveno in proizvodno podjetje d.o.o."
"SONOMED, medicinske storitve in svetovanje d.o.o.","SONOMED, medicinske storitve in svetovanje d.o.o.",,"Cesta Adama Dušaka 6, 1430 Hrastnik",", SONOMED, medicinske storitve in svetovanje d.o.o."
"MD MEDICINA, zdravstvene in druge storitve, d.o.o.","MD MEDICINA, zdravstvene in druge storitve, d.o.o.",,"Bohoričeva ulica 5 A, 1000 Ljubljana",", MD MEDICINA, zdravstvene in druge storitve, d.o.o."
INTERMED podjetje za zdravstveno dejavnost d.o.o.,INTERMED podjetje za zdravstveno dejavnost d.o.o.,,"Aškerčeva ulica 7, 2000 Maribor",", INTERMED podjetje za zdravstveno dejavnost d.o.o."
ARCHIMED podjetje za zdravstveno dejavnost ter projektiranje d.o.o.,ARCHIMED podjetje za zdravstveno dejavnost ter projektiranje d.o.o.,,"Razlagova ulica 24, 2000 Maribor",", ARCHIMED podjetje za zdravstveno dejavnost ter projektiranje d.o.o."
"SIMED Zobozdravstvo in zdravstvo, d.o.o.","SIMED Zobozdravstvo in zdravstvo, d.o.o.",,"Finžgarjeva ulica 4, 1000 Ljubljana",", SIMED Zobozdravstvo in zdravstvo, d.o.o."
"PUŠNIK-NOVLJAN okulistika, optika, zobozdravstvo d.o.o.","PUŠNIK-NOVLJAN okulistika, optika, zobozdravstvo d.o.o.",,"Turkova ulica 8, 8000 Novo mesto",", PUŠNIK-NOVLJAN okulistika, optika, zobozdravstvo d.o.o."
"MEDILAB radiološki diagnostični center d.o.o., Ljubljana, Vodovodna 100","MEDILAB radiološki diagnostični center d.o.o., Ljubljana, Vodovodna 100",,"Vodovodna cesta 100, 1000 Ljubljana",", MEDILAB radiološki diagnostični center d.o.o., Ljubljana, Vodovodna 100"
VID d.o.o. Zdravstvena dejavnost,VID d.o.o. Zdravstvena dejavnost,,"Ulica Vinka Vodopivca 21, 5000 Nova Gorica",", VID d.o.o. Zdravstvena dejavnost"
"BIOS, poslovne storitve, svetovanje in razvoj, d.o.o., Tržič","BIOS, poslovne storitve, svetovanje in razvoj, d.o.o., Tržič",,"Trg svobode 18, 4290 Tržič",", BIOS, poslovne storitve, svetovanje in razvoj, d.o.o., Tržič"
DRUŽBA ZA AVTOCESTE V REPUBLIKI SLOVENIJI D.D.,DRUŽBA ZA AVTOCESTE V REPUBLIKI SLOVENIJI D.D.,,"Ulica XIV. divizije 4, 3000 Celje",", DRUŽBA ZA AVTOCESTE V REPUBLIKI SLOVENIJI D.D."
"KBM-INFOND, družba za upravljanje, d.o.o. - Skupina Nove KBM","KBM-INFOND, družba za upravljanje, d.o.o. - Skupina Nove KBM",,"Ulica Vita Kraigherja 5, 2000 Maribor",", KBM-INFOND, družba za upravljanje, d.o.o. - Skupina Nove KBM"
"SANOS, d.o.o.,podjetje za proizvodnjo,trgovino,gostinstvo turizem, inženiring, storitve in zunanjo trgovino Kranj","SANOS, d.o.o.,podjetje za proizvodnjo,trgovino,gostinstvo turizem, inženiring, storitve in zunanjo trgovino Kranj",,"Gregorčičeva ulica 10, 4000 Kranj",", SANOS, d.o.o.,podjetje za proizvodnjo,trgovino,gostinstvo turizem, inženiring, storitve in zunanjo trgovino Kranj"
"ŠPORTNI CENTER POHORJE gostinstvo, turizem, šport, kmetijstvo in gozdarstvo, trgovina, storitve d.o.o.-v stečaju","ŠPORTNI CENTER POHORJE gostinstvo, turizem, šport, kmetijstvo in gozdarstvo, trgovina, storitve d.o.o.-v stečaju",,"Mladinska ulica 29, 2000 Maribor",", ŠPORTNI CENTER POHORJE gostinstvo, turizem, šport, kmetijstvo in gozdarstvo, trgovina, storitve d.o.o.-v stečaju"
"DIAGNOSTIKA, gastroenterološki center, d.o.o.","DIAGNOSTIKA, gastroenterološki center, d.o.o.",,"Gosposvetska ulica 10 A, 4000 Kranj",", DIAGNOSTIKA, gastroenterološki center, d.o.o."
"KVIST, zdravstvo in storitve, d.o.o., Ilirska Bistrica","KVIST, zdravstvo in storitve, d.o.o., Ilirska Bistrica",,"Župančičeva ulica 5, 6250 Ilirska Bistrica",", KVIST, zdravstvo in storitve, d.o.o., Ilirska Bistrica"
INŠTITUT ZA PREVENTIVNO MEDICINO INSTITUTE FOR PREVENTIVE MEDICINE,INŠTITUT ZA PREVENTIVNO MEDICINO INSTITUTE FOR PREVENTIVE MEDICINE,,"Tržaška cesta 118, 1000 Ljubljana",", INŠTITUT ZA PREVENTIVNO MEDICINO INSTITUTE FOR PREVENTIVE MEDICINE"
INŠTITUT ZA KLINIČNO PSIHOLOGIJO IN PSIHOTERAPIJO d.o.o.,INŠTITUT ZA KLINIČNO PSIHOLOGIJO IN PSIHOTERAPIJO d.o.o.,,"Savlje 74 C, 1000 Ljubljana",", INŠTITUT ZA KLINIČNO PSIHOLOGIJO IN PSIHOTERAPIJO d.o.o."
ENDOMED Specialistični ambulantni diagnostični center d.o.o.,ENDOMED Specialistični ambulantni diagnostični center d.o.o.,,"Ipavčeva ulica 15, 3000 Celje",", ENDOMED Specialistični ambulantni diagnostični center d.o.o."
"ADRIAPLIN, Podjetje za distribucijo zemeljskega plina d.o.o. Ljubljana","ADRIAPLIN, Podjetje za distribucijo zemeljskega plina d.o.o. Ljubljana",,"Dunajska cesta 7, 1000 Ljubljana",", ADRIAPLIN, Podjetje za distribucijo zemeljskega plina d.o.o. Ljubljana"
"NEFRODIAL, nefrološka in dializna dejavnost, d.o.o.","NEFRODIAL, nefrološka in dializna dejavnost, d.o.o.",,"Dobrava 14, 3214 Zreče",", NEFRODIAL, nefrološka in dializna dejavnost, d.o.o."
MESTNI PLINOVODI distribucija plina d.o.o.,MESTNI PLINOVODI distribucija plina d.o.o.,,"Kolodvorska cesta 2, 6000 Koper - Capodistria",", MESTNI PLINOVODI distribucija plina d.o.o."
"MARKELJ podjetje za trgovino in storitve, d.o.o.","MARKELJ podjetje za trgovino in storitve, d.o.o.",,"Ljubljanska cesta 16, 1295 Ivančna Gorica",", MARKELJ podjetje za trgovino in storitve, d.o.o."
"Remeda, Medicinski center Domžale, d.o.o.","Remeda, Medicinski center Domžale, d.o.o.",,"Depala vas 14 A, 1230 Domžale",", Remeda, Medicinski center Domžale, d.o.o."
SRCE IN OŽILJE zdravstvena dejavnost in trgovina d.o.o.,SRCE IN OŽILJE zdravstvena dejavnost in trgovina d.o.o.,,"Krekova ulica 5, 2000 Maribor",", SRCE IN OŽILJE zdravstvena dejavnost in trgovina d.o.o."
"ABAKUS-MEDICO poslovne storitve, d.o.o.","ABAKUS-MEDICO poslovne storitve, d.o.o.",,"Partizanska cesta 10, 3250 Rogaška Slatina",", ABAKUS-MEDICO poslovne storitve, d.o.o."
"IATROS - DR. KOŠOROK d.o.o., zasebni medicinski center","IATROS - DR. KOŠOROK d.o.o., zasebni medicinski center",,"Parmova ulica 51, 1000 Ljubljana",", IATROS - DR. KOŠOROK d.o.o., zasebni medicinski center"
Lovska družina Vitomarci,Lovska družina Vitomarci,,"Vitomarci 71, 2255 Vitomarci",", Lovska družina Vitomarci"
"OPTIKA KAMELEON inženiring, trgovina in storitve d.o.o.","OPTIKA KAMELEON inženiring, trgovina in storitve d.o.o.",,"Slovenska ulica 17, 2000 Maribor",", OPTIKA KAMELEON inženiring, trgovina in storitve d.o.o."
"SIMBIO, družba za ravnanje z odpadki d.o.o.","SIMBIO, družba za ravnanje z odpadki d.o.o.",,"Teharska cesta 49, 3000 Celje",", SIMBIO, družba za ravnanje z odpadki d.o.o."
SANABILIS podjetje za zdravstvene storitve in trgovino d.o.o.,SANABILIS podjetje za zdravstvene storitve in trgovino d.o.o.,,"Ulica heroja Bračiča 6, 2000 Maribor",", SANABILIS podjetje za zdravstvene storitve in trgovino d.o.o."
"ORTHOS Zavod za ortodontijo in maksilofacialno ortopedijo, Ljubljana","ORTHOS Zavod za ortodontijo in maksilofacialno ortopedijo, Ljubljana",,"Celovška cesta 107, 1000 Ljubljana",", ORTHOS Zavod za ortodontijo in maksilofacialno ortopedijo, Ljubljana"
"JOŽKO KRALJIČ proizvodnja, kmetijstvo, trgovina in storitve, d.o.o.","JOŽKO KRALJIČ proizvodnja, kmetijstvo, trgovina in storitve, d.o.o.",,"Golo 34, 1292 Ig",", JOŽKO KRALJIČ proizvodnja, kmetijstvo, trgovina in storitve, d.o.o."
TEMZA svetovanje s področja osebnosti in medsebojnih odnosov d.o.o.,TEMZA svetovanje s področja osebnosti in medsebojnih odnosov d.o.o.,,"Dunajska cesta 198, 1000 Ljubljana",", TEMZA svetovanje s področja osebnosti in medsebojnih odnosov d.o.o."
"PELHAN BOJAN DR.MED. Zasebna ordinacija za medicino dela, prometa in športa ter splošno medicino d.o.o.","PELHAN BOJAN DR.MED. Zasebna ordinacija za medicino dela, prometa in športa ter splošno medicino d.o.o.",,"Vrh Zelj 20, 5280 Idrija",", PELHAN BOJAN DR.MED. Zasebna ordinacija za medicino dela, prometa in športa ter splošno medicino d.o.o."
"OKULODENT zobozdravstvo, okulistika in prodaja optičnih pripomočkov d.o.o.","OKULODENT zobozdravstvo, okulistika in prodaja optičnih pripomočkov d.o.o.",,"Cesta na Žanej 1, 6276 Pobegi",", OKULODENT zobozdravstvo, okulistika in prodaja optičnih pripomočkov d.o.o."
"DR. ČOK DENTAL, zobozdravstvo, d.o.o. Portorož, Cesta solinarjev 1","DR. ČOK DENTAL, zobozdravstvo, d.o.o. Portorož, Cesta solinarjev 1",,"Cesta solinarjev 1, 6320 Portorož - Portorose",", DR. ČOK DENTAL, zobozdravstvo, d.o.o. Portorož, Cesta solinarjev 1"
"FMR PLUS fizikalna medicina in rehabilitacija d.o.o., Ljubljana","FMR PLUS fizikalna medicina in rehabilitacija d.o.o., Ljubljana",,"Dunajska cesta 186, 1000 Ljubljana",", FMR PLUS fizikalna medicina in rehabilitacija d.o.o., Ljubljana"
"MEDI CENTER zdravstveni center, d.o.o.","MEDI CENTER zdravstveni center, d.o.o.",,"Topniška ulica 4, 1000 Ljubljana",", MEDI CENTER zdravstveni center, d.o.o."
REGIONALNA RAZVOJNA AGENCIJA MURA d.o.o. - V STEČAJU,REGIONALNA RAZVOJNA AGENCIJA MURA d.o.o. - V STEČAJU,,"Lendavska ulica 5 A, 9000 Murska Sobota",", REGIONALNA RAZVOJNA AGENCIJA MURA d.o.o. - V STEČAJU"
KIRURŠKI SANATORIJ ROŽNA DOLINA d.o.o.,KIRURŠKI SANATORIJ ROŽNA DOLINA d.o.o.,,"Rožna dolina, cesta IV 45, 1000 Ljubljana",", KIRURŠKI SANATORIJ ROŽNA DOLINA d.o.o."
"STANOVANJSKO PODJETJE KONJICE, družba za upravljanje nepremičnin, investicijski inženiring ter proizvodnjo in distribucijo toplotne energije, d.o.o.","STANOVANJSKO PODJETJE KONJICE, družba za upravljanje nepremičnin, investicijski inženiring ter proizvodnjo in distribucijo toplotne energije, d.o.o.",,"Mestni trg 12, 3210 Slovenske Konjice",", STANOVANJSKO PODJETJE KONJICE, družba za upravljanje nepremičnin, investicijski inženiring ter proizvodnjo in distribucijo toplotne energije, d.o.o."
GASILSKA ZVEZA GORIŠNICA,GASILSKA ZVEZA GORIŠNICA,,"Gorišnica 83 A, 2272 Gorišnica",", GASILSKA ZVEZA GORIŠNICA"
CARDIAL specialistična ambulantna dejavnost d.o.o.,CARDIAL specialistična ambulantna dejavnost d.o.o.,,"Zaloška cesta 69, 1000 Ljubljana",", CARDIAL specialistična ambulantna dejavnost d.o.o."
COMETT Zavod za pomoč in nego na domu,COMETT Zavod za pomoč in nego na domu,,"Tbilisijska ulica 57 B, 1000 Ljubljana",", COMETT Zavod za pomoč in nego na domu"
"ZARJA EKOENERGIJA, Proizvodnja in dobava toplotne energije iz obnovljivih virov energije, d.o.o., Semič","ZARJA EKOENERGIJA, Proizvodnja in dobava toplotne energije iz obnovljivih virov energije, d.o.o., Semič",,"Štefanov trg 9, 8333 Semič",", ZARJA EKOENERGIJA, Proizvodnja in dobava toplotne energije iz obnovljivih virov energije, d.o.o., Semič"
"Slovenske železnice - Infrastruktura, družba za upravljanje in vzdrževanje železniške infrastrukture ter vodenje železniškega prometa, d.o.o.","Slovenske železnice - Infrastruktura, družba za upravljanje in vzdrževanje železniške infrastrukture ter vodenje železniškega prometa, d.o.o.",,"Kolodvorska ulica 11, 1000 Ljubljana",", Slovenske železnice - Infrastruktura, družba za upravljanje in vzdrževanje železniške infrastrukture ter vodenje železniškega prometa, d.o.o."
"Slovenske železnice - Potniški promet, družba za opravljanje prevoza potnikov v notranjem in mednarodnem železniškem prometu, d.o.o.","Slovenske železnice - Potniški promet, družba za opravljanje prevoza potnikov v notranjem in mednarodnem železniškem prometu, d.o.o.",,"Kolodvorska ulica 11, 1000 Ljubljana",", Slovenske železnice - Potniški promet, družba za opravljanje prevoza potnikov v notranjem in mednarodnem železniškem prometu, d.o.o."
"TOPMED, internistika, kardiologija in storitve, d.o.o.","TOPMED, internistika, kardiologija in storitve, d.o.o.",,"Rajšpova ulica 16, 2250 Ptuj",", TOPMED, internistika, kardiologija in storitve, d.o.o."
"KSENIJA DE LORENZI, Zdravstvo in nepremičnine, d.o.o.","KSENIJA DE LORENZI, Zdravstvo in nepremičnine, d.o.o.",,"Erjavčeva ulica 30, 5000 Nova Gorica",", KSENIJA DE LORENZI, Zdravstvo in nepremičnine, d.o.o."
"DIDENT, zobozdravstvena dejavnost d.o.o.","DIDENT, zobozdravstvena dejavnost d.o.o.",,"Stara cesta 10, 4220 Škofja Loka",", DIDENT, zobozdravstvena dejavnost d.o.o."
ZDRAVSTVENI ZAVOD ARTDENT BLED,ZDRAVSTVENI ZAVOD ARTDENT BLED,,"Kolodvorska cesta 3 C, 4260 Bled",", ZDRAVSTVENI ZAVOD ARTDENT BLED"
Psihiatrična in pedopsihiatrična ordinacija Anja Reljić Prinčič d.o.o.,Psihiatrična in pedopsihiatrična ordinacija Anja Reljić Prinčič d.o.o.,,"Slomškova ulica 35, 1000 Ljubljana",", Psihiatrična in pedopsihiatrična ordinacija Anja Reljić Prinčič d.o.o."
"KARDIOLOŠKA AMBULANTA ŠANI, zdravstvene storitve, d.o.o.","KARDIOLOŠKA AMBULANTA ŠANI, zdravstvene storitve, d.o.o.",,"Dolenjska cesta 324 A, 1291 Škofljica",", KARDIOLOŠKA AMBULANTA ŠANI, zdravstvene storitve, d.o.o."
ORTODONTIJA M čeljustna in zobna ortopedija d.o.o.,ORTODONTIJA M čeljustna in zobna ortopedija d.o.o.,,"Kolezijska ulica 5, 1000 Ljubljana",", ORTODONTIJA M čeljustna in zobna ortopedija d.o.o."
ZASEBNA ORDINACIJA dr. JADEK d.o.o.,ZASEBNA ORDINACIJA dr. JADEK d.o.o.,,"Cankarjeva ulica 6, 3000 Celje",", ZASEBNA ORDINACIJA dr. JADEK d.o.o."
"MCL, PSIHIATRIČNA ORDINACIJA, d.o.o.","MCL, PSIHIATRIČNA ORDINACIJA, d.o.o.",,"Metelkova ulica 15, 1000 Ljubljana",", MCL, PSIHIATRIČNA ORDINACIJA, d.o.o."
ZDRAVSTVENI ZAVOD ORTODONTIJA JUŽINA DOWHYJ,ZDRAVSTVENI ZAVOD ORTODONTIJA JUŽINA DOWHYJ,,"Cankarjeva ulica 56 B, 4240 Radovljica",", ZDRAVSTVENI ZAVOD ORTODONTIJA JUŽINA DOWHYJ"
ZDRAVSTVENI ZAVOD ZA KLINIČNO PSIHOLOGIJO IZOLA,ZDRAVSTVENI ZAVOD ZA KLINIČNO PSIHOLOGIJO IZOLA,,"Ulica oktobrske revolucije 11, 6310 Izola - Isola",", ZDRAVSTVENI ZAVOD ZA KLINIČNO PSIHOLOGIJO IZOLA"
POSLOVNE STORITVE IN OBDELAVA PODATKOV - SKERBINJEK KAVALAR MAJA S.P.,POSLOVNE STORITVE IN OBDELAVA PODATKOV - SKERBINJEK KAVALAR MAJA S.P.,,"Lavričeva ulica 1 A, 2000 Maribor",", POSLOVNE STORITVE IN OBDELAVA PODATKOV - SKERBINJEK KAVALAR MAJA S.P."
